student_id,enrollment_date,academic_ability,time_management,persistence,external_commitments
366,2024-08-29,0.3285437177787036,0.4713771247886261,0.5120516339483004,medium
367,2024-08-16,0.8158991648116476,0.3783351003855302,0.989400881933733,medium
368,2024-08-22,0.5371152784888761,0.8565590122838693,0.6811478713727055,medium
369,2024-08-27,0.7200761632533247,0.21064438728207402,0.8000969148498696,medium
370,2024-08-28,0.22422992456004542,0.5515924678913173,0.9530474037987704,high
371,2024-08-28,0.8704855149352122,0.5196418095426876,0.9031836326511417,low
372,2024-08-23,0.7244357722728485,0.22608560762133592,0.9849678278723983,high
373,2024-08-16,0.8645517617359768,0.5458161363323705,0.4141247358521137,medium
374,2024-08-15,0.7671854138981281,0.13527960822970708,0.30799258841785154,medium
375,2024-08-25,0.584927752152097,0.3457210142158346,0.9769246926793023,low
376,2024-08-23,0.7438012540266415,0.6594531347769689,0.8600024372345769,medium
377,2024-08-28,0.3509020777082332,0.40456999326429915,0.909989823933598,medium
378,2024-08-15,0.3843060589892198,0.1885215648035571,0.8829812637517898,high
379,2024-08-16,0.6174367122102622,0.4245742597425865,0.5338349759681384,medium
380,2024-08-29,0.26183242853911637,0.2769116113754504,0.6029368157194838,medium
381,2024-08-27,0.49194054020884326,0.33277058996882525,0.7425975075463479,low
382,2024-08-28,0.7254456840418863,0.6990570840338505,0.49342337592609753,medium
383,2024-08-18,0.2679212621337373,0.4338725475738257,0.7931880996192117,medium
384,2024-08-17,0.36894171393292385,0.44058284040148066,0.638127788291223,low
385,2024-08-21,0.8371115874653838,0.23104464461743224,0.9659962545918961,low
386,2024-08-22,0.6442052180348494,0.5555881586393906,0.4871814195002789,low
387,2024-08-22,0.897477849310292,0.7326652531869449,0.906266943528184,high
388,2024-08-18,0.3706242947464341,0.3087105027126361,0.7760783198128808,medium
389,2024-08-28,0.6109449406784723,0.26769479396792123,0.8878611246650987,low
390,2024-08-21,0.5844522457501722,0.24230272154166063,0.6038146808961311,low
391,2024-08-29,1.0,0.14257119927463194,0.46941545598661405,medium
392,2024-08-15,0.9453635196726216,0.3698167627408517,0.45008453809521515,low
393,2024-08-17,1.0,0.417148431264159,0.8869442836901174,high
394,2024-08-21,0.6598511251338443,0.1256109467741529,0.8165421753478177,medium
395,2024-08-15,0.553739819334799,0.16979297937232476,0.5579142439416052,high
396,2024-08-21,1.0,0.4788093903093628,0.47386852612024527,medium
397,2024-08-19,0.19615838718081846,0.08706680536925683,0.31533933014250626,medium
398,2024-08-29,0.8148969717449505,0.2570244342651598,0.37377525267546363,medium
399,2024-08-27,1.0,0.2298324793790053,0.4299526934308701,medium
400,2024-08-27,0.5300599578760414,0.38556332957747397,0.5024312124071648,medium
401,2024-08-22,0.6249014391303601,0.2349238008074507,0.8525049938237799,medium
402,2024-08-19,0.26938551081410744,0.36736050023712113,0.913423603199618,low
403,2024-08-21,0.8662191848225594,0.04310720660826713,0.8865358623962625,high
404,2024-08-26,0.5216175784569005,0.1636182356683962,0.7715517922324353,low
405,2024-08-26,0.3407456076530584,0.38038664374472136,0.41295396073876856,low
406,2024-08-27,0.8296136109856034,0.2797816199982073,0.45565291332371916,medium
407,2024-08-23,0.24559401645380696,0.7216238420388963,0.9719039618994186,medium
408,2024-08-25,0.45880649895726444,0.027626863983314615,0.787500864925275,medium
409,2024-08-26,0.6001113735468863,0.1314842524636178,0.38077624952524214,medium
410,2024-08-22,0.8310675348844574,0.4464866338798647,0.4443764796853068,medium
411,2024-08-17,0.5669782486202142,0.4633767757155351,0.3483321344202198,medium
412,2024-08-18,0.5874488457395638,0.5640296066419714,0.30698514366091456,medium
413,2024-08-19,0.9111245190052644,0.41660214089483455,0.8540907418139589,medium
414,2024-08-18,0.9058922206046569,0.4914968181025967,0.35298980911685124,medium
415,2024-08-15,0.5310744517697834,0.6408219619466333,0.8626701816354126,medium
416,2024-08-24,0.6528209230698682,0.2701312721125792,0.3480995744067727,medium
417,2024-08-26,1.0,0.25500542783516156,0.30371943296784215,high
418,2024-08-23,0.3155785823937958,0.25420306379755175,0.7085995114119548,medium
419,2024-08-15,0.7877827119514627,0.4346767656097812,0.819577231039361,low
420,2024-08-26,0.38472802245660737,0.429891607802327,0.8311007248147444,medium
421,2024-08-20,0.7960318977161751,0.6157352496645545,0.8014779783706693,low
422,2024-08-15,0.6994817624867022,0.422688573229711,0.5973955900076608,high
423,2024-08-15,0.25690634992514855,0.5420839960331795,0.7616575380485391,medium
424,2024-08-24,0.9798209809104421,0.7181393854771043,0.745461997073362,medium
425,2024-08-22,0.3956497757731625,0.22187203568363192,0.763378261355708,high
426,2024-08-23,0.25821554838493854,0.40234160607492847,0.7892641799411699,medium
427,2024-08-29,0.4849809364666253,0.32548152859240315,0.7667931739139606,medium
428,2024-08-28,0.2087993071594862,0.548272842427965,0.8914099434286602,low
429,2024-08-23,0.4231766548410095,0.308875504471462,0.9983398081815095,low
430,2024-08-17,0.7531171985034005,0.44501934584621017,0.5522987789990402,medium
431,2024-08-15,0.14699027471759496,0.40866858601075806,0.32725661168136594,high
432,2024-08-23,0.9322333298838523,0.31581738490683714,0.710855554591235,medium
433,2024-08-16,1.0,0.23700321883712017,0.9503976640108238,medium
434,2024-08-28,0.25017345629951465,0.2729902753897429,0.7152107533276277,low
435,2024-08-17,0.7373289111395571,0.7469450759237141,0.9591843906606213,low
436,2024-08-16,1.0,0.6148490951044785,0.7451582287786975,medium
437,2024-08-24,0.8169080209765339,0.6297038594386866,0.8861569558391055,low
438,2024-08-16,0.9885401051786935,0.6894510875680154,0.40758372999094317,medium
439,2024-08-25,1.0,0.48578904775456316,0.548447262613907,low
440,2024-08-28,0.5815131085979018,0.20355045648345915,0.7613317870925627,low
441,2024-08-18,0.6653166710329749,0.6271138685286005,0.9980665299325219,low
442,2024-08-21,0.6632913095094952,0.36650403704067985,0.5346953350548069,low
443,2024-08-16,0.5699715891971575,0.4655956004535251,0.4605560439263706,medium
444,2024-08-29,0.4772115632144738,0.6414027302616089,0.5283777426288028,low
445,2024-08-24,0.48429607841512223,0.34306023549603337,0.7717959457020113,low
446,2024-08-18,0.7487573664588911,0.19272285475663736,0.3579157849327329,medium
447,2024-08-24,0.5049396110174491,0.7865446312247591,0.7064893591879995,medium
448,2024-08-24,0.6874500061419768,0.3097987029932725,0.5145244276299742,high
449,2024-08-15,0.5938356798171265,0.46381910907394697,0.7020013025631476,medium
450,2024-08-24,0.7205166818338465,0.2960521485867556,0.9226635177306342,medium
451,2024-08-16,0.6342054574178233,0.6238681697419461,0.6382266043195679,high
452,2024-08-21,0.8378623192645216,0.3947507902522021,0.388201419504796,low
453,2024-08-25,0.1089268694410967,0.46750165743796135,0.46087870805833286,medium
454,2024-08-24,0.9692336065295686,0.34785683349876395,0.45309686022650825,low
455,2024-08-24,0.6727132000441768,0.19794241176220992,0.6998823289559681,low
456,2024-08-23,0.9044897880763896,0.27552737354034723,0.8571484710004517,low
457,2024-08-20,0.38877538664738154,0.13406834131851483,0.4747682669181611,low
458,2024-08-29,0.7337043340864775,0.6094294561392867,0.3656435683799115,medium
459,2024-08-19,0.3040287059868751,0.2971673433182684,0.6276483379640031,medium
460,2024-08-18,0.4482837055357062,0.7059126057229528,0.578505992112199,high
461,2024-08-25,0.4501583765399202,0.1278451218821789,0.6508929512380105,low
462,2024-08-26,0.653849126364072,0.47616246107943305,0.4124757092982916,low
463,2024-08-20,0.2117169866577926,0.4152838627758185,0.4967348251168224,low
464,2024-08-18,0.6823771838932522,0.6607095969455302,0.3878404077594055,medium
465,2024-08-19,0.788520792572618,0.2005822838824155,0.31340883988587703,high
466,2024-08-21,0.7671637011894766,0.6100846733478944,0.32107271054792325,high
467,2024-08-17,0.7263510683577492,0.2387126678816027,0.893676464510941,high
468,2024-08-25,0.8463624214038046,0.3696335668441467,0.9743522243122265,low
469,2024-08-25,0.8478146645480221,0.6541431440520231,0.48273396836439364,medium
470,2024-08-19,0.5426128361599132,0.487414624519825,0.36465236967796494,low
471,2024-08-22,0.3261497742476908,0.42578412118561165,0.6296721767043134,medium
472,2024-08-20,0.1,0.4126468388104623,0.8721854931142765,medium
473,2024-08-29,0.7588615070785895,0.11776326705811407,0.93642268483751,medium
474,2024-08-27,0.5408611781952635,0.11968419897316622,0.5394753346045158,medium
475,2024-08-29,0.6573285321086617,0.8921673168382711,0.6036907459986709,low
476,2024-08-16,0.5828414884786328,0.5781741538436004,0.8131000750558363,medium
477,2024-08-15,1.0,0.7918693650551097,0.8785857519340249,high
478,2024-08-22,0.35998842618013405,0.5700955788439834,0.9863977589425065,low
479,2024-08-24,0.637227518961593,0.2511517921170582,0.37228550621253387,low
480,2024-08-24,0.5469477575247119,0.49770781903300687,0.33524466887854726,low
481,2024-08-16,0.7126638888336637,0.1434886225152474,0.4770006827750778,medium
482,2024-08-16,0.8706727634717684,0.7088769224887034,0.8640001679677525,medium
483,2024-08-23,0.5178501404771109,0.6513204159999778,0.5666938915678799,high
484,2024-08-18,0.49714334822099937,0.517685926893815,0.953624596101029,medium
485,2024-08-23,0.5532991521847495,0.28609254698698017,0.4128531683825858,medium
486,2024-08-19,0.6147460553973993,0.4853273348931884,0.7289570848755572,high
487,2024-08-17,0.4233598552916318,0.25031973720096634,0.5822454292932765,high
488,2024-08-29,0.7063724833100575,0.654168838835366,0.5892207620454036,medium
489,2024-08-20,0.5278011743251284,0.2578595350075205,0.40976889372176395,high
490,2024-08-29,0.5766532852750129,0.268310961410613,0.6516991010164634,medium
491,2024-08-16,0.854539311912188,0.33243971828266955,0.8266785176126514,medium
492,2024-08-29,0.41674175111900263,0.7054246425710843,0.678207572253215,high
493,2024-08-18,0.6685068381680214,0.18906392377233125,0.5159277970426388,medium
494,2024-08-20,0.9047426974484158,0.35498271310375706,0.9848483509397996,high
495,2024-08-19,0.976908389728421,0.1625938779641662,0.5801485930947704,medium
496,2024-08-17,0.7458860757529719,0.45010369321836163,0.3842713051523623,high
497,2024-08-22,0.7108754301461312,0.14271401387448834,0.4121579206835544,low
498,2024-08-28,0.13254591511695896,0.6934984589494062,0.5751727352915808,low
499,2024-08-23,0.3168327370307759,0.37727624606306814,0.5937391679647672,low
500,2024-08-26,0.5104926550632534,0.4826544851930407,0.7082766746187897,low
501,2024-08-19,0.43083229918799654,0.359601435197985,0.4926674267259058,medium
502,2024-08-24,0.7183679747588071,0.4324851598943694,0.8826544777626965,high
503,2024-08-27,0.61748231678516,0.3534257988547263,0.3667526448911025,medium
504,2024-08-25,0.8104959238630317,0.2388359965069725,0.6447747665000024,medium
505,2024-08-23,0.40624145264406897,0.45221428816726134,0.7003971147985149,high
506,2024-08-15,0.448374152946065,0.5994994420092038,0.7757880517833416,low
507,2024-08-25,0.2636041499737585,0.43055123278027524,0.7490531368793761,low
508,2024-08-28,0.3494457452683188,0.17488488429718727,0.7711644916378518,high
509,2024-08-23,0.3135248525044179,0.21984820707435476,0.7698895776603927,low
510,2024-08-19,0.8232384675271923,0.7042093474232196,0.5878333331086437,medium
511,2024-08-29,0.14350393959309243,0.8164086342877528,0.954103127127409,medium
512,2024-08-25,0.6555724639502135,0.5012413120438985,0.9058936682205424,low
513,2024-08-16,0.418938366985415,0.4732162761155806,0.715969279116018,medium
514,2024-08-29,0.7839054993114367,0.5374745642609416,0.7846480143080898,low
515,2024-08-17,0.4085349774784243,0.5101983389948929,0.39168162009592183,medium
516,2024-08-19,0.38828725846865886,0.6223931454657182,0.3095776903324768,low
517,2024-08-16,0.7333712692061319,0.08097226568686162,0.5071524206056313,medium
518,2024-08-29,0.6461776186952708,0.6672568098020935,0.7206384039613603,medium
519,2024-08-16,0.6001250162584073,0.2600139992407807,0.5053473950087068,medium
520,2024-08-26,0.7508118751428484,0.28986463995951645,0.5070768682475753,low
521,2024-08-23,0.8901747508992958,0.3158223350181409,0.7154229678933066,low
522,2024-08-17,0.37384640625155846,0.866072866231691,0.36609322836233665,high
523,2024-08-19,0.7771796683794828,0.3390026981036614,0.81025744007361,medium
524,2024-08-19,0.37093147485906874,0.6023025664381272,0.9703421523908115,medium
525,2024-08-24,0.5248862827955622,0.22385909742327695,0.7249946966185038,medium
526,2024-08-18,0.5174699765083874,0.34995179959016365,0.9115329701160507,high
527,2024-08-26,0.6686854756865863,0.5460476356395981,0.5818926046961921,medium
528,2024-08-20,0.3116623723510101,0.7158759955346002,0.7853954896394163,medium
529,2024-08-18,0.6816560543912835,0.42615824727948903,0.7334209147560856,low
530,2024-08-25,1.0,0.23245894180998722,0.37563119156348496,medium
531,2024-08-25,0.5399617969231272,0.29526698674558455,0.37383839922272494,medium
532,2024-08-28,0.21275986873663122,0.21570165117626147,0.5154396337052043,medium
533,2024-08-19,0.5951328252307257,0.5570973435888679,0.6263271137892898,low
534,2024-08-23,0.7256961067237986,0.713307530387571,0.7914752178796548,medium
535,2024-08-22,0.561108576369541,0.1006192398915,0.5885958094821658,high
536,2024-08-19,0.4701509070434683,0.33358484257635834,0.5375136871166972,medium
537,2024-08-29,0.6845631218822945,0.6306007417070505,0.5483099897111489,medium
538,2024-08-29,0.1515268755330274,0.05807673789846006,0.8696063406055592,high
539,2024-08-28,0.405176100119642,0.4368367370557416,0.721264713761813,medium
540,2024-08-15,0.17933532646932854,0.35108130677250465,0.44618165484621297,low
541,2024-08-16,0.5103240567377703,0.5521912298400674,0.541836597606412,high
542,2024-08-25,0.39594568886450876,0.42989278934693687,0.400428619912614,low
543,2024-08-21,0.80097983272018,0.8535384205580961,0.8285935322116371,medium
544,2024-08-28,1.0,0.417396620629132,0.38704208900160925,high
545,2024-08-19,0.8246621146712251,0.49735947881470727,0.9653729746680862,low
546,2024-08-15,1.0,0.19112140198777178,0.7507696056133294,medium
547,2024-08-15,0.6329111417298211,0.4883927926282003,0.3338538977341466,high
548,2024-08-20,0.4669578592182026,0.29130543235924383,0.688280917351857,high
549,2024-08-27,0.9102868359696816,0.4110806858030336,0.7235626629783768,low
550,2024-08-17,0.5755211883892739,0.3280462731697442,0.7230515238003398,medium
551,2024-08-25,0.21390566166290342,0.42551292775813887,0.42912133574191835,low
552,2024-08-19,0.3987583797868598,0.3026903264741135,0.6383059994764276,medium
553,2024-08-17,0.5505577388235964,0.2281649691022109,0.6905115729620512,high
554,2024-08-26,1.0,0.6193674746842542,0.8895157636552666,low
555,2024-08-22,0.19059877063583203,0.28399770561470095,0.3029312105395705,medium
556,2024-08-23,0.1,0.0822346780350081,0.3168035313914222,medium
557,2024-08-26,0.6275974097769242,0.6287345615140931,0.36787596967579733,low
558,2024-08-21,0.200600207601142,0.3539650323777475,0.9457039985592871,low
559,2024-08-23,0.3756271092081976,0.14948005530346078,0.5795328061394558,medium
560,2024-08-15,0.6127994754702714,0.17232642363639467,0.7048518341815779,high
561,2024-08-16,0.6849309648436893,0.5676979304955552,0.6840118905382819,medium
562,2024-08-16,0.7060984844652531,0.4123155803257105,0.5772006764699307,low
563,2024-08-29,0.9420246204409531,0.46432988256704516,0.7029154000480574,low
564,2024-08-26,0.33717252209016385,0.8840036822204571,0.8195899745766007,low
565,2024-08-29,0.9011686099984261,0.18355553614132367,0.857370526619471,medium
566,2024-08-17,0.3306559807538104,0.13085812499844807,0.5933696310419596,medium
567,2024-08-23,0.13814790386802123,0.737713292455831,0.31676238568933845,medium
568,2024-08-15,0.5919298472376324,0.22856660880718177,0.5851558669489826,medium
569,2024-08-28,0.5904649786395875,0.36152055427226665,0.7178616563892207,high
570,2024-08-20,0.8685795031788904,0.6955508115363802,0.42654960539366565,low
571,2024-08-24,0.4426619750783287,0.10013092336242803,0.7307945458745848,low
572,2024-08-23,0.9328347654971008,0.12099543370380252,0.8683062868072658,low
573,2024-08-17,0.9342301093911782,0.3043067486110992,0.7753466231469461,high
574,2024-08-21,0.23013894421506897,0.5564258237668723,0.9281700022246003,low
575,2024-08-17,0.48153378246011774,0.1398830719327518,0.8306282947078515,medium
576,2024-08-15,0.6001707047393706,0.18313264909476104,0.8473236390978227,medium
577,2024-08-19,0.6468846961034904,0.23649739049206983,0.7025424014211702,low
578,2024-08-20,0.10544368765629741,0.24319850522192157,0.5837277524528673,low
579,2024-08-29,0.7910263240820237,0.5928282697103264,0.8258952470616368,high
580,2024-08-29,0.5152194301824903,0.7125200039238109,0.640321557873418,low
581,2024-08-27,0.31075538121442703,0.4010973158338955,0.5117264222230288,high
582,2024-08-28,0.702013211709189,0.43351741558034057,0.5321317943754837,medium
583,2024-08-15,0.6354414647402699,0.18751191654062002,0.8616772213875427,high
584,2024-08-29,0.8981837913541036,0.1080514004272547,0.7935286344475149,medium
585,2024-08-20,0.49343286083089366,0.12093698143031599,0.33754435406458155,medium
586,2024-08-18,0.8979268742767662,0.3238297289184064,0.4324370546732484,medium
587,2024-08-25,0.5164658878850393,0.7025004205765889,0.8806939009781348,medium
588,2024-08-18,0.904548677938564,0.5101522034173284,0.5854446240843139,high
589,2024-08-25,0.7520572238268279,0.37281923435576475,0.9594407536420168,low
590,2024-08-16,0.46885824655823727,0.6019975323985782,0.5583953356664431,medium
591,2024-08-20,0.5339572475211665,0.8107036257740653,0.6538645542064432,medium
592,2024-08-27,0.5546377326881208,0.6435170506675567,0.8495447447325017,low
593,2024-08-23,1.0,0.3317190216932383,0.479653045030267,medium
594,2024-08-29,0.1,0.41144226365000175,0.5415117879471962,low
595,2024-08-28,0.6052650495910912,0.5482783760714661,0.940501076423269,high
596,2024-08-21,0.42132983075239205,0.4547957693600847,0.6013750746391259,low
597,2024-08-24,0.5279019499249251,0.045012577125274414,0.8031026792835416,low
598,2024-08-26,0.9132106586068709,0.13893326496726927,0.9030119802149269,high
599,2024-08-17,0.4486517690181152,0.4381108325158299,0.8281985528440156,low
600,2024-08-29,0.6564403807779385,0.34796347685962215,0.30488758331624366,medium
601,2024-08-29,0.4593269938899418,0.5901160924475437,0.3004185571843567,medium
602,2024-08-18,0.40449912687224077,0.21997061979403787,0.5921763476304035,medium
603,2024-08-28,0.2685515571614381,0.06180996177918027,0.3421588614302082,low
604,2024-08-17,0.3393555763323559,0.21314297309787517,0.3866922186940722,low
605,2024-08-27,0.6721580377245949,0.26103579054224385,0.47287281689432475,high
606,2024-08-27,0.6642997425889818,0.1829663292074893,0.9364414953445409,high
607,2024-08-17,0.6171592621069288,0.32580421975373436,0.5639377517011891,medium
608,2024-08-29,0.29567932694488014,0.4956189626230081,0.8575083930664341,medium
609,2024-08-21,0.3755030896139028,0.16707569164550476,0.5641542237576556,medium
610,2024-08-15,0.5042957025967578,0.290979628476993,0.8344610905677485,low
611,2024-08-17,0.5664637059333856,0.35098599743055375,0.739368214011166,low
612,2024-08-26,0.8954727732399903,0.6823022112257049,0.5491704414294484,low
613,2024-08-29,0.3230042394892731,0.5344223848900287,0.4376817381189761,low
614,2024-08-20,0.8447223896391948,0.24821539214712932,0.44286136280903216,medium
615,2024-08-27,0.95123558230453,0.23241526118534003,0.5400507639314371,medium
616,2024-08-29,0.5086235157536835,0.4514800197092627,0.4030142757664617,low
617,2024-08-21,0.2541343720429085,0.4157029338813886,0.9482416918727858,low
618,2024-08-27,0.6798811676957388,0.44377924212247694,0.4163605534361611,high
619,2024-08-25,1.0,0.4029701844741696,0.9664437126473019,medium
620,2024-08-28,0.8375039571674114,0.465918094715733,0.8207336311115063,high
621,2024-08-26,0.18253308333156731,0.2400023440247355,0.8335222110271512,high
622,2024-08-27,0.40001487332451646,0.040707374822364084,0.7362472611476049,medium
623,2024-08-18,0.46117298615348823,0.4064825416037971,0.5813133898657177,medium
624,2024-08-19,1.0,0.515143716664381,0.681987178169118,low
625,2024-08-17,0.7219763612685466,0.6884335368148679,0.9770898332592083,medium
626,2024-08-27,0.5781411678057047,0.4727384835173466,0.47652101424687093,medium
627,2024-08-26,0.8373807294902522,0.38526052238694924,0.9840986762238505,low
628,2024-08-16,0.8400761990703676,0.39924277890133636,0.8118754125431625,medium
629,2024-08-21,0.419843485602308,0.3423912317251618,0.3479084964698383,high
630,2024-08-28,0.512640168195761,0.5226144709378684,0.8981831752415261,medium
631,2024-08-15,0.976386297976457,0.4178963746833076,0.4158498422645589,medium
632,2024-08-28,1.0,0.39633299023829643,0.7668492132210765,medium
633,2024-08-22,0.13082031732931582,0.2953826718854754,0.8082593960386953,low
634,2024-08-18,0.6777774977857988,0.15776219339791836,0.7320359589818767,high
635,2024-08-18,0.6866590491414597,0.42030782445892506,0.4344163583954412,medium
636,2024-08-28,0.9406407131781129,0.9023992811948623,0.43828913397493474,high
637,2024-08-29,0.6890541774536155,0.7783354071040975,0.6907198287233085,medium
638,2024-08-22,0.1,0.39418063600562203,0.9443751195717882,low
639,2024-08-20,0.4634722493153576,0.5933850268207157,0.9807229730195315,medium
640,2024-08-19,0.25828540917979337,0.6137575635489154,0.8862307637331421,low
641,2024-08-28,0.5683159910535234,0.6368955992755853,0.703765543746779,low
642,2024-08-27,0.5802331645338609,0.3500831226278372,0.6143549598944131,medium
643,2024-08-28,0.2048122956726396,0.053848788984783284,0.5567588244523879,low
644,2024-08-18,0.9996345280240853,0.6405558828179111,0.8304435922626106,low
645,2024-08-18,1.0,0.5111661160316471,0.9389605602855031,medium
646,2024-08-15,0.1960283031473818,0.4104516258893752,0.36970579947802024,low
647,2024-08-25,0.8861899028630743,0.3135431595880189,0.7781800000061325,high
648,2024-08-18,0.3450761700727858,0.5023858394988038,0.7540780673501551,high
649,2024-08-21,0.9566482450811165,0.18180380361423906,0.9361785484018036,medium
650,2024-08-20,0.3026918837307177,0.5875270348930537,0.7316353847156926,low
651,2024-08-19,1.0,0.3734191704301571,0.8383427932118069,medium
652,2024-08-28,0.5235952222329218,0.31085822290195075,0.8716586702411364,high
653,2024-08-16,0.619939131724804,0.13588148706469774,0.954776142767459,medium
654,2024-08-27,0.5031595088617972,0.35695067518824664,0.4928967434164249,medium
655,2024-08-19,0.8544216031840897,0.4329091560960253,0.3446561893775185,medium
656,2024-08-20,0.45252631088427725,0.35637064453900286,0.8023733104554497,high
657,2024-08-25,0.9030396721375827,0.3200971518741436,0.4531401958876157,medium
658,2024-08-23,0.657960523033712,0.15098564868517705,0.8196589559628472,low
659,2024-08-21,0.5636871764362529,0.392480560192825,0.3401742905817915,medium
660,2024-08-25,0.3400483672432789,0.5139980925012786,0.5875120804437084,medium
661,2024-08-28,0.529549404828319,0.4109062863608867,0.9369511107118029,medium
662,2024-08-23,0.6844893820580296,0.5504603040432237,0.6325758554522848,medium
663,2024-08-20,0.4085475049853221,0.2593948719398566,0.878525226644528,medium
664,2024-08-15,0.5457172312634494,0.07556854458414826,0.5134321870695444,low
665,2024-08-16,0.5017644995483989,0.5116586192842498,0.5329106335572653,high
666,2024-08-29,0.5598422201186264,0.15532950841522802,0.7967699404531671,high
667,2024-08-19,0.3569619004493346,0.6263634386745878,0.724127770625638,medium
668,2024-08-17,0.6898689493867813,0.24577121073333386,0.5724460330364072,high
669,2024-08-24,0.5234585355361225,0.9481541913412388,0.9712103112332869,low
670,2024-08-19,0.7427948515548022,0.07724295149522231,0.9991550550709581,low
671,2024-08-15,0.40155336899525756,0.3441765998900496,0.5215199916120913,low
672,2024-08-16,0.1,0.29969450843758144,0.30432867584862766,high
673,2024-08-24,0.5198843625600891,0.1954577057717429,0.9967950590478192,low
674,2024-08-21,0.4795585072266312,0.40768218916234317,0.9842195942286898,high
675,2024-08-20,1.0,0.18678673603037757,0.9931996194094588,medium
676,2024-08-26,0.7049264020893165,0.6877083015165948,0.5428712652643101,medium
677,2024-08-27,0.5787950813350643,0.8735158662430565,0.4668027693871641,low
678,2024-08-20,0.8230168999329301,0.09559493980552243,0.6577656750306786,medium
679,2024-08-21,0.6179702339297187,0.437566382122095,0.7081740300959286,medium
680,2024-08-24,0.32709370696022433,0.2742135206191617,0.906942127665263,low
681,2024-08-23,0.41240974286454724,0.16825985617103972,0.6682658092760794,medium
682,2024-08-16,0.7233900510835729,0.6879631789931996,0.5704013936018816,medium
683,2024-08-21,0.5757172227105907,0.09541552007072822,0.5877793918963939,medium
684,2024-08-29,0.3583530272536712,0.43006344393103857,0.8011892854792069,medium
685,2024-08-24,0.6655536830592137,0.14310862118764156,0.8891354052799418,low
686,2024-08-18,0.7514015581578282,0.2245262214449922,0.9673150173076608,low
687,2024-08-19,0.458372251192132,0.31721564318433093,0.46712623976021683,low
688,2024-08-15,0.631566934058517,0.7446629025064043,0.5736421987888135,high
689,2024-08-26,0.3157053060493599,0.17584436739347656,0.5517728928561474,medium
690,2024-08-21,0.695858757850911,0.3343381416917306,0.586427811220942,medium
691,2024-08-15,0.8616687068202343,0.6121825567673862,0.8089129689098937,medium
692,2024-08-23,0.8251332693328979,0.3590528529158349,0.826258714510853,medium
693,2024-08-29,0.5498813477105304,0.05599121290385176,0.7422056928286088,medium
694,2024-08-27,0.647974433968259,0.07281549277618513,0.5259668554134952,low
695,2024-08-23,0.3250881764876844,0.3115912552886307,0.843114078128785,high
696,2024-08-25,0.7789681861727398,0.2738588243343039,0.7041473808537674,medium
697,2024-08-26,1.0,0.04223008979250041,0.5048585683671855,medium
698,2024-08-26,0.6558177089800652,0.5845556560836582,0.3730191611463175,low
699,2024-08-26,0.6196944319665834,0.5191087361779847,0.879730108526417,medium
700,2024-08-25,0.40587521487674993,0.4016203737768159,0.7272632418471844,high
701,2024-08-18,0.44416232992743454,0.33329836946648334,0.9983705842852614,low
702,2024-08-20,0.2606206150395162,0.467866754801357,0.8077284735151147,high
703,2024-08-21,0.9325954214145151,0.6196608873807842,0.5536054430001434,high
704,2024-08-16,0.8117205259712285,0.15006220751631968,0.6283174578025185,high
705,2024-08-25,0.25260020914160863,0.6146865967542179,0.77775821108134,medium
706,2024-08-29,0.1,0.13313178892126498,0.7588569802922788,low
707,2024-08-20,0.8503416140727156,0.7472356766336343,0.769535517810125,high
708,2024-08-24,0.1,0.5629757597886835,0.47022598618495814,medium
709,2024-08-20,0.5468746588272086,0.7150286034103355,0.7077045538218071,low
710,2024-08-25,0.6249717386023033,0.3625686419441848,0.8882437243119556,low
711,2024-08-28,0.6239339584666408,0.4599531987776268,0.49194902238690286,low
712,2024-08-16,0.26671791130554834,0.33308400880364286,0.7726615862934262,low
713,2024-08-26,0.38268691119602083,0.22649704446765462,0.739842982284611,low
714,2024-08-29,0.7044201880598502,0.5079823764655801,0.8841207769992676,low
715,2024-08-19,0.759429874295479,0.7036290885876791,0.3233965007048526,medium
716,2024-08-23,0.8634728880739708,0.6121352743907909,0.6460595677320307,high
717,2024-08-19,0.48479191505080926,0.21919418752665884,0.7521495251161275,low
718,2024-08-25,0.6003314221836018,0.6156447580102758,0.5166238035123276,medium
719,2024-08-21,0.6572867086247781,0.5370619802848908,0.47662592098462164,high
720,2024-08-20,0.26187282763981945,0.5195324957441801,0.9348898629067706,low
721,2024-08-21,0.5876987709566579,0.6724173562429072,0.5126145323575696,low
722,2024-08-26,0.864453545205199,0.658627140435429,0.7504002646621315,low
723,2024-08-19,0.9366608578586203,0.09116555847439274,0.48627095797611597,low
724,2024-08-23,0.8860732671399847,0.567239997127748,0.9941370400728596,low
725,2024-08-17,0.8726211812269099,0.4790867586925236,0.8464895129201401,high
726,2024-08-18,0.44060311448100903,0.818499421800614,0.517259622375684,medium
727,2024-08-21,0.6330466173787216,0.3780019915255824,0.9385457657470679,medium
728,2024-08-25,0.5856523242496142,0.13998511874082023,0.5627249420411097,medium
729,2024-08-21,0.6695747447819579,0.5058557344135953,0.3752153868402357,low
730,2024-08-25,1.0,0.28490295901072965,0.4480018805992378,low
731,2024-08-26,0.655558909157631,0.23340745915447378,0.9842067289428086,high
732,2024-08-29,0.6035373162414396,0.4208280411066177,0.8711690525906446,medium
733,2024-08-17,0.5364741364911114,0.447961328045487,0.9903237580985863,high
734,2024-08-24,1.0,0.3458750272575622,0.7065380085300951,high
